date,iso3,country_name,commodity,conflict_intensity,freight_volatility,export_restriction_sentiment,price_shock,weather_risk
2026-02-22,KGZ,Kyrgyzstan,Wheat,0.3833,0.4738,0.3313,0.5026,0.5786
2026-02-22,KGZ,Kyrgyzstan,Rice,0.2876,0.6165,0.4148,0.6383,0.5446
2026-02-22,KGZ,Kyrgyzstan,Corn,0.3811,0.5877,0.3842,0.4077,0.444
2026-02-22,TJK,Tajikistan,Wheat,0.2575,0.5854,0.5994,0.4688,0.5797
2026-02-22,TJK,Tajikistan,Rice,0.0845,0.5609,0.6583,0.2309,0.6388
2026-02-22,TJK,Tajikistan,Corn,0.3068,0.5746,0.5586,0.6292,0.6273
2026-02-22,ARE,UAE,Wheat,0.0262,0.4072,0.2469,0.209,0.6452
2026-02-22,ARE,UAE,Rice,0.2769,0.3039,0.5871,0.4825,0.2367
2026-02-22,ARE,UAE,Corn,0.1399,0.3803,0.4303,0.4949,0.5957
2026-02-22,QAT,Qatar,Wheat,0.1247,0.4287,0.41,0.5794,0.4873
2026-02-22,QAT,Qatar,Rice,0.1768,0.5642,0.4518,0.6341,0.4312
2026-02-22,QAT,Qatar,Corn,0.2116,0.4557,0.6625,0.3507,0.5546
2026-02-22,KWT,Kuwait,Wheat,0.4086,0.65,0.6494,0.3727,0.6067
2026-02-22,KWT,Kuwait,Rice,0.3284,0.5353,0.4562,0.6247,0.2091
2026-02-22,KWT,Kuwait,Corn,0.1102,0.4751,0.2882,0.535,0.5317
2026-02-22,OMN,Oman,Wheat,0.2405,0.4521,0.5524,0.6566,0.6704
2026-02-22,OMN,Oman,Rice,0.4391,0.3536,0.5414,0.4317,0.64
2026-02-22,OMN,Oman,Corn,0.4416,0.6081,0.6687,0.2156,0.4345
2026-02-22,YEM,Yemen,Wheat,0.0835,0.4695,0.273,0.4171,0.2773
2026-02-22,YEM,Yemen,Rice,0.4437,0.6258,0.5622,0.514,0.6536
2026-02-22,YEM,Yemen,Corn,0.3272,0.6086,0.5263,0.5929,0.5864
2026-02-22,BOL,Bolivia,Wheat,0.1941,0.6637,0.5525,0.5202,0.5741
2026-02-22,BOL,Bolivia,Rice,0.4182,0.3345,0.3686,0.2862,0.4925
2026-02-22,BOL,Bolivia,Corn,0.1606,0.6204,0.2011,0.5892,0.5493
2026-02-22,PRY,Paraguay,Wheat,0.2752,0.4844,0.4049,0.2775,0.2178
2026-02-22,PRY,Paraguay,Rice,0.4394,0.6134,0.4115,0.6186,0.5499
2026-02-22,PRY,Paraguay,Corn,0.1126,0.4186,0.3358,0.5188,0.3787
2026-02-22,URY,Uruguay,Wheat,0.0957,0.4365,0.5531,0.4541,0.2366
2026-02-22,URY,Uruguay,Rice,0.4024,0.3249,0.709,0.3893,0.5002
2026-02-22,URY,Uruguay,Corn,0.4309,0.633,0.3195,0.3762,0.2784
2026-02-22,GTM,Guatemala,Wheat,0.0848,0.3952,0.6483,0.6425,0.4381
2026-02-22,GTM,Guatemala,Rice,0.154,0.5154,0.2775,0.31,0.5653
2026-02-22,GTM,Guatemala,Corn,0.3376,0.3269,0.5096,0.3229,0.6337
2026-02-22,HND,Honduras,Wheat,0.2809,0.3021,0.3962,0.3964,0.4387
2026-02-22,HND,Honduras,Rice,0.3121,0.2463,0.5105,0.6737,0.1948
2026-02-22,HND,Honduras,Corn,0.3205,0.3213,0.435,0.3568,0.5729
2026-02-22,SLV,El Salvador,Wheat,0.4245,0.5599,0.2154,0.5492,0.4018
2026-02-22,SLV,El Salvador,Rice,0.2494,0.59,0.3947,0.3227,0.503
2026-02-22,SLV,El Salvador,Corn,0.2362,0.5391,0.4913,0.4056,0.4128
2026-02-22,NIC,Nicaragua,Wheat,0.1981,0.4003,0.676,0.4849,0.6574
2026-02-22,NIC,Nicaragua,Rice,0.1524,0.5303,0.2029,0.5234,0.4823
2026-02-22,NIC,Nicaragua,Corn,0.2935,0.6465,0.7001,0.3878,0.3984
2026-02-22,CRI,Costa Rica,Wheat,0.1307,0.1874,0.6598,0.4179,0.2107
2026-02-22,CRI,Costa Rica,Rice,0.4516,0.2717,0.2803,0.2609,0.2277
2026-02-22,CRI,Costa Rica,Corn,0.2969,0.413,0.4114,0.4834,0.4794
2026-02-22,PAN,Panama,Wheat,0.0985,0.225,0.4082,0.6046,0.2337
2026-02-22,PAN,Panama,Rice,0.3545,0.564,0.5284,0.5491,0.3811
2026-02-22,PAN,Panama,Corn,0.1831,0.5168,0.3559,0.3166,0.2424
2026-02-22,CUB,Cuba,Wheat,0.0343,0.3379,0.1763,0.3309,0.2904
2026-02-22,CUB,Cuba,Rice,0.4186,0.6696,0.2634,0.2056,0.4788
2026-02-22,CUB,Cuba,Corn,0.3372,0.4633,0.4505,0.2197,0.4191
2026-02-22,DOM,Dominican Republic,Wheat,0.1245,0.5405,0.4876,0.6842,0.4095
2026-02-22,DOM,Dominican Republic,Rice,0.0858,0.3206,0.2394,0.2427,0.4745
2026-02-22,DOM,Dominican Republic,Corn,0.3283,0.2859,0.3094,0.25,0.2795
2026-02-22,HTI,Haiti,Wheat,0.0603,0.4591,0.4519,0.4289,0.5932
2026-02-22,HTI,Haiti,Rice,0.1653,0.4418,0.2307,0.6683,0.1764
2026-02-22,HTI,Haiti,Corn,0.1528,0.594,0.5241,0.4271,0.2618
2026-02-22,JAM,Jamaica,Wheat,0.0334,0.5788,0.4159,0.299,0.5217
2026-02-22,JAM,Jamaica,Rice,0.1671,0.528,0.2361,0.3319,0.3191
2026-02-22,JAM,Jamaica,Corn,0.3933,0.5439,0.6685,0.2595,0.6112
2026-02-22,TTO,Trinidad and Tobago,Wheat,0.1465,0.2289,0.4278,0.4223,0.2642
2026-02-22,TTO,Trinidad and Tobago,Rice,0.1818,0.5346,0.6364,0.2141,0.593
2026-02-22,TTO,Trinidad and Tobago,Corn,0.2982,0.3583,0.2336,0.3918,0.4485
2026-02-22,BHS,Bahamas,Wheat,0.3329,0.6008,0.3651,0.1922,0.5031
2026-02-22,BHS,Bahamas,Rice,0.504,0.5008,0.2247,0.3505,0.3599
2026-02-22,BHS,Bahamas,Corn,0.3373,0.5674,0.2007,0.3103,0.2241
2026-02-22,ISL,Iceland,Wheat,0.5279,0.4868,0.3368,0.5186,0.5334
2026-02-22,ISL,Iceland,Rice,0.4233,0.6339,0.7199,0.6393,0.4431
2026-02-22,ISL,Iceland,Corn,0.4138,0.4705,0.4352,0.259,0.6557
2026-02-22,CHE,Switzerland,Wheat,0.1726,0.2895,0.2144,0.2705,0.2914
2026-02-22,CHE,Switzerland,Rice,0.3811,0.1817,0.3551,0.4713,0.4736
2026-02-22,CHE,Switzerland,Corn,0.5397,0.6666,0.5083,0.3512,0.6503
2026-02-22,AUT,Austria,Wheat,0.2228,0.5346,0.3932,0.5117,0.4764
2026-02-22,AUT,Austria,Rice,0.3919,0.3951,0.5391,0.6331,0.5111
2026-02-22,AUT,Austria,Corn,0.1876,0.5272,0.1918,0.4852,0.4545
2026-02-22,CZE,Czechia,Wheat,0.483,0.6054,0.5169,0.2936,0.3472
2026-02-22,CZE,Czechia,Rice,0.3168,0.4939,0.3735,0.4439,0.4713
2026-02-22,CZE,Czechia,Corn,0.458,0.2654,0.3997,0.6182,0.5827
2026-02-22,HUN,Hungary,Wheat,0.3832,0.6074,0.241,0.5182,0.2874
2026-02-22,HUN,Hungary,Rice,0.355,0.5755,0.241,0.4309,0.6243
2026-02-22,HUN,Hungary,Corn,0.2377,0.6561,0.5426,0.4436,0.5976
2026-02-23,USA,United States of America,Wheat,0.214,0.2596,0.7066,0.6343,0.1806
2026-02-23,USA,United States of America,Rice,0.4141,0.365,0.6987,0.6487,0.2143
2026-02-23,USA,United States of America,Corn,0.522,0.6,0.6236,0.3438,0.4259
2026-02-23,CAN,Canada,Wheat,0.1151,0.616,0.6628,0.4892,0.1778
2026-02-23,CAN,Canada,Rice,0.375,0.218,0.6872,0.6226,0.4344
2026-02-23,CAN,Canada,Corn,0.2604,0.5369,0.5521,0.4591,0.1837
2026-02-23,MEX,Mexico,Wheat,0.2237,0.4893,0.3133,0.3587,0.4483
2026-02-23,MEX,Mexico,Rice,0.4254,0.2521,0.552,0.3359,0.2248
2026-02-23,MEX,Mexico,Corn,0.2397,0.3113,0.2344,0.4377,0.6597
2026-02-23,BRA,Brazil,Wheat,0.328,0.363,0.526,0.3996,0.2728
2026-02-23,BRA,Brazil,Rice,0.4375,0.5722,0.5144,0.1835,0.5162
2026-02-23,BRA,Brazil,Corn,0.3585,0.6665,0.4524,0.4393,0.3341
2026-02-23,ARG,Argentina,Wheat,0.3484,0.3363,0.5621,0.1912,0.5051
2026-02-23,ARG,Argentina,Rice,0.3171,0.4238,0.663,0.2372,0.3089
2026-02-23,ARG,Argentina,Corn,0.5462,0.3236,0.5772,0.3683,0.1978
2026-02-23,CHL,Chile,Wheat,0.2795,0.2411,0.2314,0.5486,0.1863
2026-02-23,CHL,Chile,Rice,0.3195,0.2922,0.5082,0.6737,0.4741
2026-02-23,CHL,Chile,Corn,0.5441,0.4595,0.3242,0.6253,0.4791
2026-02-23,PER,Peru,Wheat,0.4357,0.6112,0.385,0.1836,0.5176
2026-02-23,PER,Peru,Rice,0.3148,0.4197,0.7213,0.6824,0.5431
2026-02-23,PER,Peru,Corn,0.3681,0.18,0.6464,0.5397,0.2255
2026-02-23,COL,Colombia,Wheat,0.1143,0.3149,0.2714,0.6658,0.2145
2026-02-23,COL,Colombia,Rice,0.1144,0.3076,0.2271,0.5622,0.4479
2026-02-23,COL,Colombia,Corn,0.2035,0.3036,0.6461,0.4269,0.5774
2026-02-23,VEN,Venezuela,Wheat,0.4232,0.3774,0.6004,0.4717,0.2222
2026-02-23,VEN,Venezuela,Rice,0.104,0.5392,0.4493,0.4792,0.5548
2026-02-23,VEN,Venezuela,Corn,0.2287,0.6629,0.3177,0.3318,0.1755
2026-02-23,ECU,Ecuador,Wheat,0.3511,0.6547,0.4715,0.5846,0.3343
2026-02-23,ECU,Ecuador,Rice,0.1262,0.6068,0.6033,0.4234,0.198
2026-02-23,ECU,Ecuador,Corn,0.4528,0.3454,0.3746,0.3243,0.5247
2026-02-23,GBR,United Kingdom,Wheat,0.3455,0.4476,0.4587,0.2788,0.2824
2026-02-23,GBR,United Kingdom,Rice,0.3189,0.4877,0.3085,0.6592,0.2751
2026-02-23,GBR,United Kingdom,Corn,0.4071,0.4958,0.2325,0.3552,0.5608
2026-02-23,FRA,France,Wheat,0.231,0.3751,0.6871,0.4401,0.3668
2026-02-23,FRA,France,Rice,0.47,0.2766,0.3338,0.3151,0.5816
2026-02-23,FRA,France,Corn,0.1837,0.1865,0.7169,0.3675,0.4802
2026-02-23,DEU,Germany,Wheat,0.4777,0.6135,0.6804,0.6029,0.2298
2026-02-23,DEU,Germany,Rice,0.1248,0.6161,0.7256,0.2902,0.2129
2026-02-23,DEU,Germany,Corn,0.3781,0.5779,0.1785,0.1955,0.329
2026-02-23,ESP,Spain,Wheat,0.1966,0.3127,0.499,0.3275,0.2437
2026-02-23,ESP,Spain,Rice,0.1155,0.3676,0.5296,0.2912,0.5339
2026-02-23,ESP,Spain,Corn,0.1533,0.5185,0.6753,0.2178,0.6482
2026-02-23,ITA,Italy,Wheat,0.2806,0.5176,0.5996,0.3837,0.2189
2026-02-23,ITA,Italy,Rice,0.3835,0.4849,0.4745,0.1938,0.3191
2026-02-23,ITA,Italy,Corn,0.4175,0.1868,0.5252,0.6708,0.3827
2026-02-23,NLD,Netherlands,Wheat,0.1178,0.1845,0.5592,0.5651,0.3959
2026-02-23,NLD,Netherlands,Rice,0.465,0.39,0.3362,0.4815,0.2803
2026-02-23,NLD,Netherlands,Corn,0.1691,0.208,0.614,0.6723,0.4556
2026-02-23,BEL,Belgium,Wheat,0.1282,0.3082,0.2382,0.3291,0.2754
2026-02-23,BEL,Belgium,Rice,0.5217,0.3814,0.4518,0.512,0.4743
2026-02-23,BEL,Belgium,Corn,0.1659,0.2253,0.2073,0.2583,0.6482
2026-02-23,PRT,Portugal,Wheat,0.4004,0.425,0.3334,0.4631,0.4756
2026-02-23,PRT,Portugal,Rice,0.133,0.3947,0.514,0.226,0.4848
2026-02-23,PRT,Portugal,Corn,0.1557,0.6596,0.4408,0.3404,0.4758
2026-02-23,IRL,Ireland,Wheat,0.3967,0.4271,0.6603,0.2261,0.6412
2026-02-23,IRL,Ireland,Rice,0.22,0.3431,0.195,0.626,0.5349
2026-02-23,IRL,Ireland,Corn,0.4066,0.5068,0.3606,0.5385,0.1906
2026-02-23,NOR,Norway,Wheat,0.5137,0.3544,0.2881,0.5072,0.2488
2026-02-23,NOR,Norway,Rice,0.4377,0.3388,0.3356,0.2648,0.1948
2026-02-23,NOR,Norway,Corn,0.5431,0.656,0.3472,0.4917,0.3883
2026-02-23,SWE,Sweden,Wheat,0.1753,0.4162,0.2851,0.2239,0.3352
2026-02-23,SWE,Sweden,Rice,0.3104,0.2393,0.6034,0.6289,0.5098
2026-02-23,SWE,Sweden,Corn,0.4008,0.2753,0.5344,0.6387,0.5618
2026-02-23,FIN,Finland,Wheat,0.523,0.65,0.4346,0.5682,0.5608
2026-02-23,FIN,Finland,Rice,0.3372,0.5568,0.2097,0.6058,0.4844
2026-02-23,FIN,Finland,Corn,0.4395,0.3143,0.229,0.1996,0.4692
2026-02-23,POL,Poland,Wheat,0.2909,0.3664,0.6704,0.6668,0.563
2026-02-23,POL,Poland,Rice,0.5543,0.2657,0.6958,0.2673,0.6582
2026-02-23,POL,Poland,Corn,0.2926,0.4043,0.6978,0.6137,0.485
2026-02-23,UKR,Ukraine,Wheat,0.164,0.4659,0.6528,0.3983,0.3713
2026-02-23,UKR,Ukraine,Rice,0.3455,0.3664,0.4149,0.5466,0.4155
2026-02-23,UKR,Ukraine,Corn,0.3957,0.4186,0.4297,0.2198,0.3306
2026-02-23,ROU,Romania,Wheat,0.1034,0.2159,0.1989,0.3089,0.3402
2026-02-23,ROU,Romania,Rice,0.4833,0.5804,0.3696,0.5726,0.5434
2026-02-23,ROU,Romania,Corn,0.2584,0.4093,0.4365,0.3588,0.4387
2026-02-23,GRC,Greece,Wheat,0.2576,0.6682,0.6656,0.545,0.5636
2026-02-23,GRC,Greece,Rice,0.1283,0.5943,0.4963,0.2373,0.4563
2026-02-23,GRC,Greece,Corn,0.4009,0.6008,0.2125,0.3055,0.2859
2026-02-23,TUR,Turkey,Wheat,0.4871,0.3839,0.3798,0.4044,0.2427
2026-02-23,TUR,Turkey,Rice,0.1531,0.2998,0.5984,0.455,0.3724
2026-02-23,TUR,Turkey,Corn,0.2176,0.4377,0.4056,0.4099,0.2589
2026-02-23,RUS,Russia,Wheat,0.2374,0.3726,0.3889,0.4122,0.5436
2026-02-23,RUS,Russia,Rice,0.3441,0.2938,0.4438,0.3554,0.4035
2026-02-23,RUS,Russia,Corn,0.3455,0.5866,0.632,0.5785,0.249
2026-02-23,KAZ,Kazakhstan,Wheat,0.1778,0.4826,0.2176,0.3845,0.1769
2026-02-23,KAZ,Kazakhstan,Rice,0.4248,0.3095,0.2745,0.603,0.5481
2026-02-23,KAZ,Kazakhstan,Corn,0.2791,0.578,0.2401,0.4645,0.3102
2026-02-23,SAU,Saudi Arabia,Wheat,0.4572,0.3798,0.6791,0.4636,0.5822
2026-02-23,SAU,Saudi Arabia,Rice,0.1846,0.6415,0.4729,0.6361,0.2606
2026-02-23,SAU,Saudi Arabia,Corn,0.368,0.3479,0.5851,0.6691,0.5784
2026-02-23,IRN,Iran,Wheat,0.1093,0.2654,0.2505,0.3708,0.2019
2026-02-23,IRN,Iran,Rice,0.1546,0.6506,0.6572,0.3273,0.3896
2026-02-23,IRN,Iran,Corn,0.1869,0.3585,0.317,0.5589,0.3116
2026-02-23,IRQ,Iraq,Wheat,0.3288,0.4393,0.6376,0.3376,0.4138
2026-02-23,IRQ,Iraq,Rice,0.2276,0.479,0.52,0.6719,0.4871
2026-02-23,IRQ,Iraq,Corn,0.4328,0.5768,0.7075,0.3752,0.5333
2026-02-23,ISR,Israel,Wheat,0.1681,0.2769,0.57,0.2047,0.5996
2026-02-23,ISR,Israel,Rice,0.4553,0.4232,0.4038,0.4984,0.173
2026-02-23,ISR,Israel,Corn,0.1571,0.4096,0.2573,0.3007,0.4661
2026-02-23,EGY,Egypt,Wheat,0.2662,0.2054,0.5543,0.4573,0.4145
2026-02-23,EGY,Egypt,Rice,0.2319,0.2283,0.6339,0.2606,0.5764
2026-02-23,EGY,Egypt,Corn,0.1041,0.2282,0.328,0.5647,0.2661
2026-02-23,DZA,Algeria,Wheat,0.3338,0.407,0.5576,0.4082,0.4931
2026-02-23,DZA,Algeria,Rice,0.2438,0.4496,0.4896,0.2861,0.252
2026-02-23,DZA,Algeria,Corn,0.36,0.2157,0.6183,0.5476,0.6064
2026-02-23,MAR,Morocco,Wheat,0.1406,0.3023,0.4901,0.5718,0.5997
2026-02-23,MAR,Morocco,Rice,0.1432,0.5576,0.2878,0.5578,0.5639
2026-02-23,MAR,Morocco,Corn,0.49,0.2977,0.4554,0.213,0.6524
2026-02-23,NGA,Nigeria,Wheat,0.2552,0.5378,0.6914,0.5938,0.3333
2026-02-23,NGA,Nigeria,Rice,0.1813,0.233,0.3929,0.3467,0.3192
2026-02-23,NGA,Nigeria,Corn,0.2172,0.6574,0.7209,0.3306,0.209
2026-02-23,ETH,Ethiopia,Wheat,0.2134,0.4247,0.6889,0.5438,0.6407
2026-02-23,ETH,Ethiopia,Rice,0.4512,0.6734,0.2743,0.3873,0.3188
2026-02-23,ETH,Ethiopia,Corn,0.5236,0.4641,0.6939,0.5487,0.1847
2026-02-23,KEN,Kenya,Wheat,0,0.4553,0.6357,0.3379,0.2678
2026-02-23,KEN,Kenya,Rice,0.262,0.3275,0.18,0.5314,0.2389
2026-02-23,KEN,Kenya,Corn,0.1931,0.5578,0.675,0.3045,0.243
2026-02-23,ZAF,South Africa,Wheat,0.071,0.635,0.682,0.3744,0.2556
2026-02-23,ZAF,South Africa,Rice,0.5186,0.2845,0.7051,0.3491,0.1982
2026-02-23,ZAF,South Africa,Corn,0.3243,0.5239,0.2751,0.5291,0.2851
2026-02-23,SDN,Sudan,Wheat,0.3431,0.4566,0.6262,0.4429,0.5435
2026-02-23,SDN,Sudan,Rice,0.3136,0.2381,0.5292,0.5113,0.4641
2026-02-23,SDN,Sudan,Corn,0.4108,0.6209,0.2638,0.4523,0.3789
2026-02-23,TZA,Tanzania,Wheat,0.2794,0.3919,0.4146,0.556,0.2198
2026-02-23,TZA,Tanzania,Rice,0.0776,0.6746,0.2055,0.4367,0.3373
2026-02-23,TZA,Tanzania,Corn,0.2711,0.4044,0.701,0.4654,0.1852
2026-02-23,UGA,Uganda,Wheat,0.4246,0.4657,0.2121,0.2765,0.549
2026-02-23,UGA,Uganda,Rice,0.2954,0.2207,0.4359,0.5182,0.3859
2026-02-23,UGA,Uganda,Corn,0.2396,0.2064,0.6388,0.2501,0.2296
2026-02-23,GHA,Ghana,Wheat,0.1669,0.6563,0.3567,0.5074,0.6394
2026-02-23,GHA,Ghana,Rice,0.074,0.5053,0.3879,0.4515,0.1828
2026-02-23,GHA,Ghana,Corn,0.3911,0.2564,0.6415,0.497,0.2644
2026-02-23,CIV,Cote d'Ivoire,Wheat,0.341,0.5108,0.3862,0.2176,0.3381
2026-02-23,CIV,Cote d'Ivoire,Rice,0.285,0.3952,0.6381,0.3632,0.4886
2026-02-23,CIV,Cote d'Ivoire,Corn,0.2828,0.355,0.1864,0.3834,0.3686
2026-02-23,SEN,Senegal,Wheat,0.379,0.6421,0.704,0.4003,0.3245
2026-02-23,SEN,Senegal,Rice,0.3652,0.4368,0.2448,0.2283,0.2822
2026-02-23,SEN,Senegal,Corn,0.503,0.5107,0.3051,0.259,0.5377
2026-02-23,MLI,Mali,Wheat,0.3025,0.6059,0.2537,0.242,0.6265
2026-02-23,MLI,Mali,Rice,0.1285,0.3336,0.6667,0.4632,0.6704
2026-02-23,MLI,Mali,Corn,0.4059,0.3347,0.2159,0.6675,0.4378
2026-02-23,NER,Niger,Wheat,0.0618,0.299,0.5021,0.186,0.5459
2026-02-23,NER,Niger,Rice,0.4665,0.4094,0.5608,0.3273,0.2574
2026-02-23,NER,Niger,Corn,0.3321,0.3063,0.3304,0.6546,0.2929
2026-02-23,CMR,Cameroon,Wheat,0.4291,0.5289,0.2012,0.4675,0.3132
2026-02-23,CMR,Cameroon,Rice,0.2157,0.2931,0.6788,0.4534,0.6328
2026-02-23,CMR,Cameroon,Corn,0.3434,0.3609,0.1934,0.3262,0.3367
2026-02-23,COD,DR Congo,Wheat,0.168,0.3279,0.4473,0.3429,0.5209
2026-02-23,COD,DR Congo,Rice,0.4212,0.1982,0.5338,0.4416,0.1791
2026-02-23,COD,DR Congo,Corn,0.2824,0.1964,0.1891,0.6326,0.2952
2026-02-23,IND,India,Wheat,0.107,0.4893,0.6324,0.6044,0.5676
2026-02-23,IND,India,Rice,0.2926,0.6366,0.2398,0.2457,0.2375
2026-02-23,IND,India,Corn,0.1408,0.2708,0.4093,0.326,0.4534
2026-02-23,PAK,Pakistan,Wheat,0.3924,0.5612,0.3399,0.3468,0.5605
2026-02-23,PAK,Pakistan,Rice,0.1943,0.3741,0.3786,0.6217,0.5175
2026-02-23,PAK,Pakistan,Corn,0.3183,0.2466,0.3994,0.6801,0.5256
2026-02-23,BGD,Bangladesh,Wheat,0.3558,0.597,0.21,0.2599,0.5894
2026-02-23,BGD,Bangladesh,Rice,0.2222,0.4433,0.4715,0.315,0.6148
2026-02-23,BGD,Bangladesh,Corn,0.0864,0.3603,0.2393,0.3807,0.4515
2026-02-23,CHN,China,Wheat,0.4325,0.5447,0.3097,0.6669,0.3356
2026-02-23,CHN,China,Rice,0.1033,0.2795,0.7266,0.6597,0.358
2026-02-23,CHN,China,Corn,0.3746,0.3883,0.2005,0.2989,0.3129
2026-02-23,MNG,Mongolia,Wheat,0.0918,0.4096,0.7239,0.5579,0.3024
2026-02-23,MNG,Mongolia,Rice,0.1807,0.6748,0.2915,0.3091,0.334
2026-02-23,MNG,Mongolia,Corn,0.2235,0.4494,0.485,0.496,0.4679
2026-02-23,JPN,Japan,Wheat,0.4781,0.25,0.2383,0.4123,0.4264
2026-02-23,JPN,Japan,Rice,0.2012,0.4256,0.2237,0.4166,0.6321
2026-02-23,JPN,Japan,Corn,0.4254,0.6106,0.6258,0.4762,0.3525
2026-02-23,KOR,South Korea,Wheat,0.4754,0.3211,0.2525,0.6169,0.3056
2026-02-23,KOR,South Korea,Rice,0.3678,0.556,0.2837,0.2241,0.1901
2026-02-23,KOR,South Korea,Corn,0.2059,0.505,0.4749,0.2396,0.5107
2026-02-23,PRK,North Korea,Wheat,0.0772,0.4292,0.3906,0.2019,0.6461
2026-02-23,PRK,North Korea,Rice,0.1022,0.5757,0.3621,0.3687,0.5833
2026-02-23,PRK,North Korea,Corn,0.5093,0.2398,0.428,0.4688,0.5038
2026-02-23,IDN,Indonesia,Wheat,0.3716,0.6253,0.1893,0.4373,0.3236
2026-02-23,IDN,Indonesia,Rice,0.1167,0.603,0.2957,0.1854,0.6325
2026-02-23,IDN,Indonesia,Corn,0.2814,0.5966,0.292,0.3104,0.5003
2026-02-23,PHL,Philippines,Wheat,0.4217,0.5811,0.6197,0.6293,0.2864
2026-02-23,PHL,Philippines,Rice,0.3546,0.3412,0.5007,0.2949,0.2775
2026-02-23,PHL,Philippines,Corn,0.1989,0.3414,0.6062,0.64,0.2598
2026-02-23,VNM,Vietnam,Wheat,0.406,0.1987,0.5224,0.3712,0.5015
2026-02-23,VNM,Vietnam,Rice,0.162,0.6184,0.2335,0.4935,0.3868
2026-02-23,VNM,Vietnam,Corn,0.1974,0.2569,0.5125,0.337,0.4428
2026-02-23,THA,Thailand,Wheat,0.4184,0.3816,0.4882,0.4689,0.6588
2026-02-23,THA,Thailand,Rice,0.3746,0.2407,0.5191,0.2689,0.2237
2026-02-23,THA,Thailand,Corn,0.1362,0.2904,0.3019,0.5117,0.2582
2026-02-23,MMR,Myanmar,Wheat,0.3182,0.2895,0.3818,0.471,0.6418
2026-02-23,MMR,Myanmar,Rice,0.1475,0.6007,0.6377,0.2811,0.6478
2026-02-23,MMR,Myanmar,Corn,0.2366,0.6186,0.3579,0.2822,0.1973
2026-02-23,MYS,Malaysia,Wheat,0.2106,0.267,0.4527,0.6701,0.1862
2026-02-23,MYS,Malaysia,Rice,0.3468,0.3533,0.3161,0.3341,0.5468
2026-02-23,MYS,Malaysia,Corn,0.3757,0.5692,0.2443,0.5907,0.3583
2026-02-23,SGP,Singapore,Wheat,0.2073,0.3078,0.6741,0.4391,0.5343
2026-02-23,SGP,Singapore,Rice,0.3648,0.6095,0.3263,0.5541,0.2864
2026-02-23,SGP,Singapore,Corn,0.331,0.6043,0.4876,0.461,0.5734
2026-02-23,AUS,Australia,Wheat,0.3043,0.271,0.5586,0.5432,0.6306
2026-02-23,AUS,Australia,Rice,0.1391,0.2958,0.2371,0.6503,0.5685
2026-02-23,AUS,Australia,Corn,0.2914,0.5818,0.5187,0.3569,0.1778
2026-02-23,NZL,New Zealand,Wheat,0.3871,0.5523,0.7241,0.6504,0.2376
2026-02-23,NZL,New Zealand,Rice,0.108,0.4946,0.6957,0.488,0.6318
2026-02-23,NZL,New Zealand,Corn,0.5451,0.2306,0.605,0.5279,0.3754
2026-02-23,PNG,Papua New Guinea,Wheat,0.1622,0.5339,0.4913,0.5213,0.2352
2026-02-23,PNG,Papua New Guinea,Rice,0.2882,0.5341,0.1857,0.2169,0.4472
2026-02-23,PNG,Papua New Guinea,Corn,0.3647,0.4539,0.6741,0.3638,0.4335
2026-02-23,LKA,Sri Lanka,Wheat,0.074,0.2555,0.5117,0.628,0.5412
2026-02-23,LKA,Sri Lanka,Rice,0.1735,0.3638,0.4451,0.4697,0.4927
2026-02-23,LKA,Sri Lanka,Corn,0.4978,0.3196,0.3621,0.4017,0.4772
2026-02-23,NPL,Nepal,Wheat,0.413,0.2831,0.6703,0.4525,0.4289
2026-02-23,NPL,Nepal,Rice,0.3647,0.2239,0.6667,0.5315,0.2277
2026-02-23,NPL,Nepal,Corn,0.1957,0.2087,0.5271,0.2482,0.4017
2026-02-23,AFG,Afghanistan,Wheat,0.0937,0.1938,0.3764,0.2865,0.4131
2026-02-23,AFG,Afghanistan,Rice,0.4594,0.6501,0.2943,0.4024,0.3784
2026-02-23,AFG,Afghanistan,Corn,0.4353,0.4629,0.4744,0.5938,0.4792
2026-02-23,UZB,Uzbekistan,Wheat,0.2232,0.3511,0.4057,0.4129,0.262
2026-02-23,UZB,Uzbekistan,Rice,0.1933,0.3933,0.4921,0.3608,0.3867
2026-02-23,UZB,Uzbekistan,Corn,0.1243,0.5775,0.3763,0.4741,0.1912
2026-02-23,TKM,Turkmenistan,Wheat,0.0754,0.4477,0.2565,0.6444,0.6131
2026-02-23,TKM,Turkmenistan,Rice,0.2417,0.4627,0.5567,0.2678,0.6541
2026-02-23,TKM,Turkmenistan,Corn,0.2516,0.5075,0.1846,0.5191,0.4492
2026-02-23,KGZ,Kyrgyzstan,Wheat,0.3422,0.3648,0.5485,0.5418,0.2669
2026-02-23,KGZ,Kyrgyzstan,Rice,0.1487,0.4788,0.3883,0.198,0.4607
2026-02-23,KGZ,Kyrgyzstan,Corn,0.2553,0.4731,0.5923,0.6382,0.3856
2026-02-23,TJK,Tajikistan,Wheat,0.3883,0.5948,0.5504,0.3063,0.3702
2026-02-23,TJK,Tajikistan,Rice,0.2465,0.4667,0.5899,0.4745,0.3087
2026-02-23,TJK,Tajikistan,Corn,0.3085,0.5527,0.1946,0.6581,0.6433
2026-02-23,ARE,UAE,Wheat,0.3373,0.4669,0.6551,0.2856,0.1806
